date,food_name,trend
2024-01-01,돼지고기 구이,0
2024-01-02,돼지고기 구이,0
2024-01-03,돼지고기 구이,0
2024-01-04,돼지고기 구이,0
2024-01-05,돼지고기 구이,0
2024-01-06,돼지고기 구이,0
2024-01-07,돼지고기 구이,0
2024-01-08,돼지고기 구이,0
2024-01-09,돼지고기 구이,0
2024-01-10,돼지고기 구이,0
2024-01-11,돼지고기 구이,0
2024-01-12,돼지고기 구이,0
2024-01-13,돼지고기 구이,0
2024-01-14,돼지고기 구이,0
2024-01-15,돼지고기 구이,0
2024-01-16,돼지고기 구이,0
2024-01-17,돼지고기 구이,0
2024-01-18,돼지고기 구이,0
2024-01-19,돼지고기 구이,0
2024-01-20,돼지고기 구이,0
2024-01-21,돼지고기 구이,0
2024-01-22,돼지고기 구이,0
2024-01-23,돼지고기 구이,0
2024-01-24,돼지고기 구이,0
2024-01-25,돼지고기 구이,0
2024-01-26,돼지고기 구이,0
2024-01-27,돼지고기 구이,0
2024-01-28,돼지고기 구이,0
2024-01-29,돼지고기 구이,0
2024-01-30,돼지고기 구이,0
2024-01-31,돼지고기 구이,0
2024-02-01,돼지고기 구이,0
2024-02-02,돼지고기 구이,0
2024-02-03,돼지고기 구이,0
2024-02-04,돼지고기 구이,0
2024-02-05,돼지고기 구이,0
2024-02-06,돼지고기 구이,0
2024-02-07,돼지고기 구이,0
2024-02-08,돼지고기 구이,0
2024-02-09,돼지고기 구이,0
2024-02-10,돼지고기 구이,0
2024-02-11,돼지고기 구이,0
2024-02-12,돼지고기 구이,0
2024-02-13,돼지고기 구이,0
2024-02-14,돼지고기 구이,0
2024-02-15,돼지고기 구이,0
2024-02-16,돼지고기 구이,0
2024-02-17,돼지고기 구이,0
2024-02-18,돼지고기 구이,0
2024-02-19,돼지고기 구이,0
2024-02-20,돼지고기 구이,0
2024-02-21,돼지고기 구이,0
2024-02-22,돼지고기 구이,0
2024-02-23,돼지고기 구이,0
2024-02-24,돼지고기 구이,0
2024-02-25,돼지고기 구이,0
2024-02-26,돼지고기 구이,0
2024-02-27,돼지고기 구이,0
2024-02-28,돼지고기 구이,0
2024-02-29,돼지고기 구이,0
2024-03-01,돼지고기 구이,0
2024-03-02,돼지고기 구이,0
2024-03-03,돼지고기 구이,0
2024-03-04,돼지고기 구이,0
2024-03-05,돼지고기 구이,0
2024-03-06,돼지고기 구이,0
2024-03-07,돼지고기 구이,0
2024-03-08,돼지고기 구이,0
2024-03-09,돼지고기 구이,0
2024-03-10,돼지고기 구이,0
2024-03-11,돼지고기 구이,0
2024-03-12,돼지고기 구이,0
2024-03-13,돼지고기 구이,0
2024-03-14,돼지고기 구이,0
2024-03-15,돼지고기 구이,0
2024-03-16,돼지고기 구이,0
2024-03-17,돼지고기 구이,0
2024-03-18,돼지고기 구이,0
2024-03-19,돼지고기 구이,0
2024-03-20,돼지고기 구이,0
2024-03-21,돼지고기 구이,0
2024-03-22,돼지고기 구이,0
2024-03-23,돼지고기 구이,0
2024-03-24,돼지고기 구이,0
2024-03-25,돼지고기 구이,0
2024-03-26,돼지고기 구이,0
2024-03-27,돼지고기 구이,0
2024-03-28,돼지고기 구이,0
2024-03-29,돼지고기 구이,0
2024-03-30,돼지고기 구이,0
2024-03-31,돼지고기 구이,0
2024-04-01,돼지고기 구이,0
2024-04-02,돼지고기 구이,0
2024-04-03,돼지고기 구이,0
2024-04-04,돼지고기 구이,0
2024-04-05,돼지고기 구이,0
2024-04-06,돼지고기 구이,0
2024-04-07,돼지고기 구이,0
2024-04-08,돼지고기 구이,0
2024-04-09,돼지고기 구이,0
2024-04-10,돼지고기 구이,0
2024-04-11,돼지고기 구이,0
2024-04-12,돼지고기 구이,0
2024-04-13,돼지고기 구이,0
2024-04-14,돼지고기 구이,0
2024-04-15,돼지고기 구이,0
2024-04-16,돼지고기 구이,0
2024-04-17,돼지고기 구이,0
2024-04-18,돼지고기 구이,0
2024-04-19,돼지고기 구이,0
2024-04-20,돼지고기 구이,0
2024-04-21,돼지고기 구이,0
2024-04-22,돼지고기 구이,0
2024-04-23,돼지고기 구이,0
2024-04-24,돼지고기 구이,0
2024-04-25,돼지고기 구이,0
2024-04-26,돼지고기 구이,0
2024-04-27,돼지고기 구이,0
2024-04-28,돼지고기 구이,0
2024-04-29,돼지고기 구이,0
2024-04-30,돼지고기 구이,0
2024-01-01,국수,39
2024-01-02,국수,29
2024-01-03,국수,37
2024-01-04,국수,34
2024-01-05,국수,31
2024-01-06,국수,40
2024-01-07,국수,39
2024-01-08,국수,30
2024-01-09,국수,26
2024-01-10,국수,35
2024-01-11,국수,29
2024-01-12,국수,29
2024-01-13,국수,42
2024-01-14,국수,33
2024-01-15,국수,26
2024-01-16,국수,34
2024-01-17,국수,28
2024-01-18,국수,28
2024-01-19,국수,31
2024-01-20,국수,38
2024-01-21,국수,36
2024-01-22,국수,33
2024-01-23,국수,31
2024-01-24,국수,23
2024-01-25,국수,24
2024-01-26,국수,21
2024-01-27,국수,47
2024-01-28,국수,37
2024-01-29,국수,34
2024-01-30,국수,31
2024-01-31,국수,30
2024-02-01,국수,30
2024-02-02,국수,28
2024-02-03,국수,28
2024-02-04,국수,35
2024-02-05,국수,32
2024-02-06,국수,31
2024-02-07,국수,30
2024-02-08,국수,34
2024-02-09,국수,31
2024-02-10,국수,27
2024-02-11,국수,27
2024-02-12,국수,40
2024-02-13,국수,24
2024-02-14,국수,27
2024-02-15,국수,28
2024-02-16,국수,29
2024-02-17,국수,31
2024-02-18,국수,31
2024-02-19,국수,25
2024-02-20,국수,27
2024-02-21,국수,33
2024-02-22,국수,29
2024-02-23,국수,31
2024-02-24,국수,33
2024-02-25,국수,25
2024-02-26,국수,26
2024-02-27,국수,28
2024-02-28,국수,29
2024-02-29,국수,31
2024-03-01,국수,37
2024-03-02,국수,46
2024-03-03,국수,40
2024-03-04,국수,27
2024-03-05,국수,40
2024-03-06,국수,30
2024-03-07,국수,24
2024-03-08,국수,31
2024-03-09,국수,37
2024-03-10,국수,38
2024-03-11,국수,26
2024-03-12,국수,30
2024-03-13,국수,30
2024-03-14,국수,28
2024-03-15,국수,35
2024-03-16,국수,40
2024-03-17,국수,35
2024-03-18,국수,38
2024-03-19,국수,24
2024-03-20,국수,34
2024-03-21,국수,28
2024-03-22,국수,36
2024-03-23,국수,32
2024-03-24,국수,38
2024-03-25,국수,33
2024-03-26,국수,27
2024-03-27,국수,26
2024-03-28,국수,31
2024-03-29,국수,30
2024-03-30,국수,38
2024-03-31,국수,38
2024-04-01,국수,33
2024-04-02,국수,34
2024-04-03,국수,28
2024-04-04,국수,32
2024-04-05,국수,33
2024-04-06,국수,35
2024-04-07,국수,42
2024-04-08,국수,26
2024-04-09,국수,30
2024-04-10,국수,33
2024-04-11,국수,28
2024-04-12,국수,35
2024-04-13,국수,33
2024-04-14,국수,42
2024-04-15,국수,29
2024-04-16,국수,36
2024-04-17,국수,34
2024-04-18,국수,32
2024-04-19,국수,38
2024-04-20,국수,37
2024-04-21,국수,36
2024-04-22,국수,33
2024-04-23,국수,40
2024-04-24,국수,28
2024-04-25,국수,32
2024-04-26,국수,38
2024-04-27,국수,37
2024-04-28,국수,44
2024-04-29,국수,38
2024-04-30,국수,31
2024-01-01,칼국수,44
2024-01-02,칼국수,30
2024-01-03,칼국수,40
2024-01-04,칼국수,45
2024-01-05,칼국수,55
2024-01-06,칼국수,80
2024-01-07,칼국수,76
2024-01-08,칼국수,64
2024-01-09,칼국수,41
2024-01-10,칼국수,40
2024-01-11,칼국수,48
2024-01-12,칼국수,47
2024-01-13,칼국수,52
2024-01-14,칼국수,55
2024-01-15,칼국수,41
2024-01-16,칼국수,100
2024-01-17,칼국수,69
2024-01-18,칼국수,41
2024-01-19,칼국수,41
2024-01-20,칼국수,38
2024-01-21,칼국수,82
2024-01-22,칼국수,50
2024-01-23,칼국수,44
2024-01-24,칼국수,34
2024-01-25,칼국수,32
2024-01-26,칼국수,34
2024-01-27,칼국수,47
2024-01-28,칼국수,39
2024-01-29,칼국수,34
2024-01-30,칼국수,31
2024-01-31,칼국수,29
2024-02-01,칼국수,36
2024-02-02,칼국수,19
2024-02-03,칼국수,37
2024-02-04,칼국수,38
2024-02-05,칼국수,29
2024-02-06,칼국수,26
2024-02-07,칼국수,28
2024-02-08,칼국수,41
2024-02-09,칼국수,39
2024-02-10,칼국수,32
2024-02-11,칼국수,49
2024-02-12,칼국수,47
2024-02-13,칼국수,37
2024-02-14,칼국수,26
2024-02-15,칼국수,33
2024-02-16,칼국수,34
2024-02-17,칼국수,31
2024-02-18,칼국수,30
2024-02-19,칼국수,32
2024-02-20,칼국수,26
2024-02-21,칼국수,32
2024-02-22,칼국수,34
2024-02-23,칼국수,28
2024-02-24,칼국수,37
2024-02-25,칼국수,32
2024-02-26,칼국수,27
2024-02-27,칼국수,36
2024-02-28,칼국수,37
2024-02-29,칼국수,33
2024-03-01,칼국수,33
2024-03-02,칼국수,35
2024-03-03,칼국수,39
2024-03-04,칼국수,24
2024-03-05,칼국수,26
2024-03-06,칼국수,31
2024-03-07,칼국수,22
2024-03-08,칼국수,24
2024-03-09,칼국수,33
2024-03-10,칼국수,38
2024-03-11,칼국수,28
2024-03-12,칼국수,30
2024-03-13,칼국수,23
2024-03-14,칼국수,31
2024-03-15,칼국수,33
2024-03-16,칼국수,39
2024-03-17,칼국수,48
2024-03-18,칼국수,28
2024-03-19,칼국수,31
2024-03-20,칼국수,32
2024-03-21,칼국수,28
2024-03-22,칼국수,36
2024-03-23,칼국수,37
2024-03-24,칼국수,40
2024-03-25,칼국수,28
2024-03-26,칼국수,30
2024-03-27,칼국수,33
2024-03-28,칼국수,32
2024-03-29,칼국수,26
2024-03-30,칼국수,39
2024-03-31,칼국수,39
2024-04-01,칼국수,23
2024-04-02,칼국수,38
2024-04-03,칼국수,33
2024-04-04,칼국수,28
2024-04-05,칼국수,30
2024-04-06,칼국수,49
2024-04-07,칼국수,26
2024-04-08,칼국수,32
2024-04-09,칼국수,27
2024-04-10,칼국수,31
2024-04-11,칼국수,38
2024-04-12,칼국수,32
2024-04-13,칼국수,27
2024-04-14,칼국수,30
2024-04-15,칼국수,39
2024-04-16,칼국수,25
2024-04-17,칼국수,24
2024-04-18,칼국수,29
2024-04-19,칼국수,32
2024-04-20,칼국수,38
2024-04-21,칼국수,27
2024-04-22,칼국수,24
2024-04-23,칼국수,34
2024-04-24,칼국수,30
2024-04-25,칼국수,32
2024-04-26,칼국수,34
2024-04-27,칼국수,34
2024-04-28,칼국수,30
2024-04-29,칼국수,32
2024-04-30,칼국수,37
2024-01-01,수제비,0
2024-01-02,수제비,9
2024-01-03,수제비,7
2024-01-04,수제비,7
2024-01-05,수제비,0
2024-01-06,수제비,0
2024-01-07,수제비,0
2024-01-08,수제비,0
2024-01-09,수제비,7
2024-01-10,수제비,6
2024-01-11,수제비,9
2024-01-12,수제비,0
2024-01-13,수제비,0
2024-01-14,수제비,0
2024-01-15,수제비,0
2024-01-16,수제비,6
2024-01-17,수제비,0
2024-01-18,수제비,0
2024-01-19,수제비,6
2024-01-20,수제비,0
2024-01-21,수제비,8
2024-01-22,수제비,8
2024-01-23,수제비,7
2024-01-24,수제비,8
2024-01-25,수제비,11
2024-01-26,수제비,9
2024-01-27,수제비,9
2024-01-28,수제비,8
2024-01-29,수제비,6
2024-01-30,수제비,0
2024-01-31,수제비,0
2024-02-01,수제비,0
2024-02-02,수제비,0
2024-02-03,수제비,8
2024-02-04,수제비,8
2024-02-05,수제비,0
2024-02-06,수제비,6
2024-02-07,수제비,8
2024-02-08,수제비,0
2024-02-09,수제비,11
2024-02-10,수제비,0
2024-02-11,수제비,0
2024-02-12,수제비,0
2024-02-13,수제비,0
2024-02-14,수제비,0
2024-02-15,수제비,0
2024-02-16,수제비,8
2024-02-17,수제비,0
2024-02-18,수제비,7
2024-02-19,수제비,0
2024-02-20,수제비,6
2024-02-21,수제비,6
2024-02-22,수제비,8
2024-02-23,수제비,6
2024-02-24,수제비,8
2024-02-25,수제비,0
2024-02-26,수제비,7
2024-02-27,수제비,0
2024-02-28,수제비,0
2024-02-29,수제비,0
2024-03-01,수제비,8
2024-03-02,수제비,0
2024-03-03,수제비,0
2024-03-04,수제비,7
2024-03-05,수제비,10
2024-03-06,수제비,9
2024-03-07,수제비,6
2024-03-08,수제비,0
2024-03-09,수제비,0
2024-03-10,수제비,8
2024-03-11,수제비,0
2024-03-12,수제비,0
2024-03-13,수제비,0
2024-03-14,수제비,0
2024-03-15,수제비,0
2024-03-16,수제비,0
2024-03-17,수제비,8
2024-03-18,수제비,0
2024-03-19,수제비,0
2024-03-20,수제비,6
2024-03-21,수제비,0
2024-03-22,수제비,0
2024-03-23,수제비,10
2024-03-24,수제비,0
2024-03-25,수제비,7
2024-03-26,수제비,7
2024-03-27,수제비,7
2024-03-28,수제비,0
2024-03-29,수제비,0
2024-03-30,수제비,0
2024-03-31,수제비,9
2024-04-01,수제비,0
2024-04-02,수제비,8
2024-04-03,수제비,10
2024-04-04,수제비,0
2024-04-05,수제비,6
2024-04-06,수제비,14
2024-04-07,수제비,0
2024-04-08,수제비,11
2024-04-09,수제비,6
2024-04-10,수제비,8
2024-04-11,수제비,0
2024-04-12,수제비,6
2024-04-13,수제비,0
2024-04-14,수제비,0
2024-04-15,수제비,9
2024-04-16,수제비,7
2024-04-17,수제비,8
2024-04-18,수제비,10
2024-04-19,수제비,0
2024-04-20,수제비,0
2024-04-21,수제비,0
2024-04-22,수제비,6
2024-04-23,수제비,0
2024-04-24,수제비,7
2024-04-25,수제비,0
2024-04-26,수제비,0
2024-04-27,수제비,11
2024-04-28,수제비,0
2024-04-29,수제비,0
2024-04-30,수제비,0
2024-01-01,소고기,50
2024-01-02,소고기,33
2024-01-03,소고기,31
2024-01-04,소고기,34
2024-01-05,소고기,39
2024-01-06,소고기,42
2024-01-07,소고기,36
2024-01-08,소고기,34
2024-01-09,소고기,45
2024-01-10,소고기,39
2024-01-11,소고기,34
2024-01-12,소고기,39
2024-01-13,소고기,40
2024-01-14,소고기,38
2024-01-15,소고기,46
2024-01-16,소고기,41
2024-01-17,소고기,35
2024-01-18,소고기,41
2024-01-19,소고기,36
2024-01-20,소고기,34
2024-01-21,소고기,44
2024-01-22,소고기,36
2024-01-23,소고기,39
2024-01-24,소고기,39
2024-01-25,소고기,31
2024-01-26,소고기,35
2024-01-27,소고기,47
2024-01-28,소고기,33
2024-01-29,소고기,39
2024-01-30,소고기,41
2024-01-31,소고기,39
2024-02-01,소고기,43
2024-02-02,소고기,37
2024-02-03,소고기,50
2024-02-04,소고기,54
2024-02-05,소고기,40
2024-02-06,소고기,44
2024-02-07,소고기,44
2024-02-08,소고기,49
2024-02-09,소고기,70
2024-02-10,소고기,52
2024-02-11,소고기,56
2024-02-12,소고기,50
2024-02-13,소고기,33
2024-02-14,소고기,33
2024-02-15,소고기,36
2024-02-16,소고기,34
2024-02-17,소고기,35
2024-02-18,소고기,34
2024-02-19,소고기,37
2024-02-20,소고기,36
2024-02-21,소고기,35
2024-02-22,소고기,32
2024-02-23,소고기,43
2024-02-24,소고기,41
2024-02-25,소고기,38
2024-02-26,소고기,34
2024-02-27,소고기,32
2024-02-28,소고기,34
2024-02-29,소고기,28
2024-03-01,소고기,45
2024-03-02,소고기,40
2024-03-03,소고기,35
2024-03-04,소고기,25
2024-03-05,소고기,32
2024-03-06,소고기,31
2024-03-07,소고기,40
2024-03-08,소고기,39
2024-03-09,소고기,45
2024-03-10,소고기,40
2024-03-11,소고기,30
2024-03-12,소고기,38
2024-03-13,소고기,38
2024-03-14,소고기,31
2024-03-15,소고기,37
2024-03-16,소고기,42
2024-03-17,소고기,38
2024-03-18,소고기,36
2024-03-19,소고기,42
2024-03-20,소고기,40
2024-03-21,소고기,31
2024-03-22,소고기,34
2024-03-23,소고기,37
2024-03-24,소고기,33
2024-03-25,소고기,35
2024-03-26,소고기,31
2024-03-27,소고기,36
2024-03-28,소고기,32
2024-03-29,소고기,30
2024-03-30,소고기,44
2024-03-31,소고기,34
2024-04-01,소고기,33
2024-04-02,소고기,25
2024-04-03,소고기,38
2024-04-04,소고기,30
2024-04-05,소고기,39
2024-04-06,소고기,42
2024-04-07,소고기,37
2024-04-08,소고기,46
2024-04-09,소고기,28
2024-04-10,소고기,33
2024-04-11,소고기,34
2024-04-12,소고기,37
2024-04-13,소고기,30
2024-04-14,소고기,26
2024-04-15,소고기,32
2024-04-16,소고기,33
2024-04-17,소고기,34
2024-04-18,소고기,38
2024-04-19,소고기,39
2024-04-20,소고기,53
2024-04-21,소고기,31
2024-04-22,소고기,39
2024-04-23,소고기,36
2024-04-24,소고기,33
2024-04-25,소고기,30
2024-04-26,소고기,35
2024-04-27,소고기,40
2024-04-28,소고기,34
2024-04-29,소고기,42
2024-04-30,소고기,36
2024-01-01,된장찌개,29
2024-01-02,된장찌개,34
2024-01-03,된장찌개,36
2024-01-04,된장찌개,41
2024-01-05,된장찌개,28
2024-01-06,된장찌개,46
2024-01-07,된장찌개,34
2024-01-08,된장찌개,31
2024-01-09,된장찌개,19
2024-01-10,된장찌개,43
2024-01-11,된장찌개,19
2024-01-12,된장찌개,27
2024-01-13,된장찌개,31
2024-01-14,된장찌개,36
2024-01-15,된장찌개,28
2024-01-16,된장찌개,22
2024-01-17,된장찌개,21
2024-01-18,된장찌개,21
2024-01-19,된장찌개,30
2024-01-20,된장찌개,0
2024-01-21,된장찌개,23
2024-01-22,된장찌개,23
2024-01-23,된장찌개,33
2024-01-24,된장찌개,29
2024-01-25,된장찌개,29
2024-01-26,된장찌개,28
2024-01-27,된장찌개,0
2024-01-28,된장찌개,33
2024-01-29,된장찌개,25
2024-01-30,된장찌개,18
2024-01-31,된장찌개,23
2024-02-01,된장찌개,35
2024-02-02,된장찌개,23
2024-02-03,된장찌개,29
2024-02-04,된장찌개,36
2024-02-05,된장찌개,20
2024-02-06,된장찌개,23
2024-02-07,된장찌개,35
2024-02-08,된장찌개,24
2024-02-09,된장찌개,0
2024-02-10,된장찌개,27
2024-02-11,된장찌개,35
2024-02-12,된장찌개,28
2024-02-13,된장찌개,0
2024-02-14,된장찌개,24
2024-02-15,된장찌개,0
2024-02-16,된장찌개,19
2024-02-17,된장찌개,27
2024-02-18,된장찌개,31
2024-02-19,된장찌개,23
2024-02-20,된장찌개,36
2024-02-21,된장찌개,29
2024-02-22,된장찌개,0
2024-02-23,된장찌개,0
2024-02-24,된장찌개,25
2024-02-25,된장찌개,23
2024-02-26,된장찌개,20
2024-02-27,된장찌개,0
2024-02-28,된장찌개,31
2024-02-29,된장찌개,32
2024-03-01,된장찌개,53
2024-03-02,된장찌개,30
2024-03-03,된장찌개,30
2024-03-04,된장찌개,26
2024-03-05,된장찌개,28
2024-03-06,된장찌개,23
2024-03-07,된장찌개,19
2024-03-08,된장찌개,0
2024-03-09,된장찌개,25
2024-03-10,된장찌개,35
2024-03-11,된장찌개,23
2024-03-12,된장찌개,32
2024-03-13,된장찌개,0
2024-03-14,된장찌개,23
2024-03-15,된장찌개,50
2024-03-16,된장찌개,27
2024-03-17,된장찌개,27
2024-03-18,된장찌개,0
2024-03-19,된장찌개,26
2024-03-20,된장찌개,37
2024-03-21,된장찌개,0
2024-03-22,된장찌개,26
2024-03-23,된장찌개,26
2024-03-24,된장찌개,29
2024-03-25,된장찌개,27
2024-03-26,된장찌개,20
2024-03-27,된장찌개,28
2024-03-28,된장찌개,33
2024-03-29,된장찌개,34
2024-03-30,된장찌개,0
2024-03-31,된장찌개,38
2024-04-01,된장찌개,24
2024-04-02,된장찌개,29
2024-04-03,된장찌개,24
2024-04-04,된장찌개,21
2024-04-05,된장찌개,0
2024-04-06,된장찌개,38
2024-04-07,된장찌개,26
2024-04-08,된장찌개,31
2024-04-09,된장찌개,27
2024-04-10,된장찌개,33
2024-04-11,된장찌개,0
2024-04-12,된장찌개,0
2024-04-13,된장찌개,0
2024-04-14,된장찌개,0
2024-04-15,된장찌개,19
2024-04-16,된장찌개,31
2024-04-17,된장찌개,22
2024-04-18,된장찌개,0
2024-04-19,된장찌개,34
2024-04-20,된장찌개,27
2024-04-21,된장찌개,32
2024-04-22,된장찌개,24
2024-04-23,된장찌개,45
2024-04-24,된장찌개,0
2024-04-25,된장찌개,21
2024-04-26,된장찌개,0
2024-04-27,된장찌개,28
2024-04-28,된장찌개,23
2024-04-29,된장찌개,40
2024-04-30,된장찌개,23
2024-01-01,청국장,0
2024-01-02,청국장,42
2024-01-03,청국장,44
2024-01-04,청국장,32
2024-01-05,청국장,23
2024-01-06,청국장,35
2024-01-07,청국장,26
2024-01-08,청국장,23
2024-01-09,청국장,36
2024-01-10,청국장,24
2024-01-11,청국장,28
2024-01-12,청국장,22
2024-01-13,청국장,29
2024-01-14,청국장,29
2024-01-15,청국장,18
2024-01-16,청국장,20
2024-01-17,청국장,30
2024-01-18,청국장,27
2024-01-19,청국장,0
2024-01-20,청국장,22
2024-01-21,청국장,0
2024-01-22,청국장,24
2024-01-23,청국장,21
2024-01-24,청국장,22
2024-01-25,청국장,23
2024-01-26,청국장,40
2024-01-27,청국장,25
2024-01-28,청국장,28
2024-01-29,청국장,31
2024-01-30,청국장,19
2024-01-31,청국장,22
2024-02-01,청국장,27
2024-02-02,청국장,0
2024-02-03,청국장,29
2024-02-04,청국장,30
2024-02-05,청국장,28
2024-02-06,청국장,18
2024-02-07,청국장,20
2024-02-08,청국장,0
2024-02-09,청국장,0
2024-02-10,청국장,0
2024-02-11,청국장,0
2024-02-12,청국장,22
2024-02-13,청국장,22
2024-02-14,청국장,20
2024-02-15,청국장,21
2024-02-16,청국장,25
2024-02-17,청국장,0
2024-02-18,청국장,21
2024-02-19,청국장,27
2024-02-20,청국장,22
2024-02-21,청국장,24
2024-02-22,청국장,0
2024-02-23,청국장,0
2024-02-24,청국장,21
2024-02-25,청국장,27
2024-02-26,청국장,30
2024-02-27,청국장,0
2024-02-28,청국장,28
2024-02-29,청국장,0
2024-03-01,청국장,0
2024-03-02,청국장,0
2024-03-03,청국장,26
2024-03-04,청국장,0
2024-03-05,청국장,0
2024-03-06,청국장,0
2024-03-07,청국장,32
2024-03-08,청국장,22
2024-03-09,청국장,0
2024-03-10,청국장,27
2024-03-11,청국장,21
2024-03-12,청국장,0
2024-03-13,청국장,0
2024-03-14,청국장,0
2024-03-15,청국장,23
2024-03-16,청국장,0
2024-03-17,청국장,0
2024-03-18,청국장,23
2024-03-19,청국장,0
2024-03-20,청국장,26
2024-03-21,청국장,33
2024-03-22,청국장,0
2024-03-23,청국장,0
2024-03-24,청국장,31
2024-03-25,청국장,0
2024-03-26,청국장,27
2024-03-27,청국장,0
2024-03-28,청국장,19
2024-03-29,청국장,33
2024-03-30,청국장,0
2024-03-31,청국장,38
2024-04-01,청국장,25
2024-04-02,청국장,22
2024-04-03,청국장,24
2024-04-04,청국장,18
2024-04-05,청국장,0
2024-04-06,청국장,0
2024-04-07,청국장,27
2024-04-08,청국장,24
2024-04-09,청국장,21
2024-04-10,청국장,0
2024-04-11,청국장,0
2024-04-12,청국장,0
2024-04-13,청국장,25
2024-04-14,청국장,22
2024-04-15,청국장,0
2024-04-16,청국장,18
2024-04-17,청국장,0
2024-04-18,청국장,22
2024-04-19,청국장,23
2024-04-20,청국장,0
2024-04-21,청국장,0
2024-04-22,청국장,0
2024-04-23,청국장,18
2024-04-24,청국장,0
2024-04-25,청국장,20
2024-04-26,청국장,0
2024-04-27,청국장,23
2024-04-28,청국장,0
2024-04-29,청국장,26
2024-04-30,청국장,0
2024-01-01,곱창,57
2024-01-02,곱창,57
2024-01-03,곱창,59
2024-01-04,곱창,81
2024-01-05,곱창,76
2024-01-06,곱창,82
2024-01-07,곱창,96
2024-01-08,곱창,61
2024-01-09,곱창,80
2024-01-10,곱창,87
2024-01-11,곱창,83
2024-01-12,곱창,60
2024-01-13,곱창,83
2024-01-14,곱창,63
2024-01-15,곱창,59
2024-01-16,곱창,59
2024-01-17,곱창,82
2024-01-18,곱창,74
2024-01-19,곱창,78
2024-01-20,곱창,68
2024-01-21,곱창,69
2024-01-22,곱창,70
2024-01-23,곱창,75
2024-01-24,곱창,83
2024-01-25,곱창,90
2024-01-26,곱창,74
2024-01-27,곱창,80
2024-01-28,곱창,78
2024-01-29,곱창,61
2024-01-30,곱창,88
2024-01-31,곱창,71
2024-02-01,곱창,65
2024-02-02,곱창,68
2024-02-03,곱창,83
2024-02-04,곱창,75
2024-02-05,곱창,67
2024-02-06,곱창,74
2024-02-07,곱창,78
2024-02-08,곱창,93
2024-02-09,곱창,80
2024-02-10,곱창,79
2024-02-11,곱창,67
2024-02-12,곱창,80
2024-02-13,곱창,54
2024-02-14,곱창,63
2024-02-15,곱창,69
2024-02-16,곱창,64
2024-02-17,곱창,81
2024-02-18,곱창,73
2024-02-19,곱창,62
2024-02-20,곱창,67
2024-02-21,곱창,62
2024-02-22,곱창,81
2024-02-23,곱창,66
2024-02-24,곱창,83
2024-02-25,곱창,77
2024-02-26,곱창,55
2024-02-27,곱창,71
2024-02-28,곱창,75
2024-02-29,곱창,69
2024-03-01,곱창,92
2024-03-02,곱창,76
2024-03-03,곱창,90
2024-03-04,곱창,48
2024-03-05,곱창,69
2024-03-06,곱창,78
2024-03-07,곱창,66
2024-03-08,곱창,85
