05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,구분,모바일번호,일자,정류소명,정류소번호,합계,행정구역
1,1,0,0,1,5,2,1,5,1,4,3,3,2,5,5,5,2,0,하차,5280,2021-01-01,남산역(프린스호텔건너),7001002800,46,대구광역시 중구 남산3동
1,2,4,12,8,12,9,15,19,10,19,21,24,14,13,5,15,9,0,승차,416,2021-01-01,남산역건너(프린스호텔앞),7001002900,212,대구광역시 남구 대명3동
0,0,0,3,2,1,2,7,12,9,7,8,5,0,3,4,3,2,1,하차,416,2021-01-01,남산역건너(프린스호텔앞),7001002900,69,대구광역시 남구 대명3동
1,1,4,6,7,2,7,7,8,11,8,5,3,6,3,8,10,8,1,승차,1027,2021-01-01,남산초등학교건너,7001003300,106,대구광역시 중구 남산4동
0,0,0,0,2,2,0,2,1,2,2,2,1,1,1,0,0,4,0,하차,1027,2021-01-01,남산초등학교건너,7001003300,20,대구광역시 중구 남산4동
0,3,5,3,3,2,6,4,3,8,6,7,10,2,3,2,5,1,0,승차,5281,2021-01-01,남산초등학교앞,7001003200,73,대구광역시 중구 남산2동
1,2,2,1,7,3,2,7,5,4,4,5,6,4,2,0,2,0,0,하차,5281,2021-01-01,남산초등학교앞,7001003200,57,대구광역시 중구 남산2동
0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,승차,3998,2021-01-01,남해오네뜨2차앞,7111074300,6,대구광역시 달성군 유가면
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,하차,4053,2021-01-01,내곡동마을회관,7011062400,2,대구광역시 동구 안심3.4동
2,1,1,1,0,1,0,4,1,1,0,2,3,4,2,1,0,0,0,승차,9191,2021-01-01,내당1동우체국건너,7031008300,24,대구광역시 서구 평리4동
0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,하차,9191,2021-01-01,내당1동우체국건너,7031008300,6,대구광역시 서구 평리4동
3,4,3,0,0,1,3,5,4,3,6,2,1,3,0,0,0,0,0,승차,9190,2021-01-01,내당1동우체국앞,7031008400,38,대구광역시 서구 내당1동
1,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,하차,9190,2021-01-01,내당1동우체국앞,7031008400,8,대구광역시 서구 내당1동
1,1,1,0,3,0,6,3,0,4,3,1,3,1,0,0,6,2,0,승차,9240,2021-01-01,내당광명아파트,7031000400,35,대구광역시 서구 내당4동
0,2,1,1,1,1,1,0,0,0,2,2,1,3,3,0,3,1,0,하차,9240,2021-01-01,내당광명아파트,7031000400,22,대구광역시 서구 내당4동
1,6,10,9,12,2,8,12,7,18,11,13,8,13,11,10,9,4,1,승차,937,2021-01-01,내당삼익맨션건너,7031004600,165,대구광역시 서구 내당1동
1,2,1,6,4,2,2,5,5,8,5,5,4,9,1,2,3,7,2,하차,937,2021-01-01,내당삼익맨션건너,7031004600,74,대구광역시 서구 내당1동
2,6,2,8,4,5,7,11,6,10,7,7,14,10,4,9,8,7,1,승차,930,2021-01-01,내당삼익맨션앞,7031004700,128,대구광역시 서구 내당4동
3,5,1,7,10,8,23,13,8,16,5,8,9,10,8,9,5,3,2,하차,930,2021-01-01,내당삼익맨션앞,7031004700,153,대구광역시 서구 내당4동
1,5,9,10,8,9,5,5,9,4,3,8,5,4,4,4,7,3,0,승차,1323,2021-01-01,내당코오롱아파트건너,7031000300,103,대구광역시 서구 내당4동
1,8,5,3,6,8,4,9,11,7,6,8,8,10,8,4,3,3,1,하차,1323,2021-01-01,내당코오롱아파트건너,7031000300,113,대구광역시 서구 내당4동
0,0,4,3,5,3,2,1,9,1,6,6,3,5,1,5,2,0,1,승차,9296,2021-01-01,내당코오롱아파트앞,7031000200,57,대구광역시 서구 내당4동
0,0,0,0,0,1,0,0,0,0,1,2,4,2,1,3,1,2,0,하차,9296,2021-01-01,내당코오롱아파트앞,7031000200,17,대구광역시 서구 내당4동
0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,승차,2364,2021-01-01,내동,7011022100,6,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,하차,861,2021-01-01,내일교회앞,7041013100,1,대구광역시 달서구 장기동
0,0,1,0,0,1,1,2,1,3,2,2,1,0,1,2,0,0,0,승차,1547,2021-01-01,냉천리1,7111045300,17,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,1547,2021-01-01,냉천리1,7111045300,1,대구광역시 달성군 가창면
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,하차,1548,2021-01-01,냉천리2,7111045400,4,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,승차,2862,2021-01-01,노곡교(하중도)1,7021058700,1,대구광역시 북구 노원3동
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,하차,2862,2021-01-01,노곡교(하중도)1,7021058700,2,대구광역시 북구 노원3동
2,0,2,3,2,3,5,3,1,3,6,7,2,3,0,1,2,0,0,승차,5156,2021-01-01,노곡동,7021029700,45,대구광역시 북구 관문동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,5156,2021-01-01,노곡동,7021029700,1,대구광역시 북구 관문동
0,3,1,0,1,2,1,0,1,0,0,3,0,1,0,1,1,0,0,승차,2744,2021-01-01,노변중학교,7061057200,15,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,2744,2021-01-01,노변중학교,7061057200,1,대구광역시 수성구 고산2동
0,0,2,1,1,1,0,0,1,1,0,1,0,0,0,2,1,0,0,승차,2745,2021-01-01,노변중학교건너,7061057500,11,대구광역시 수성구 고산2동
0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,승차,2742,2021-01-01,노변청구타운건너,7061057100,7,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,2742,2021-01-01,노변청구타운건너,7061057100,1,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,승차,2743,2021-01-01,노변청구타운앞,7061057600,7,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,2743,2021-01-01,노변청구타운앞,7061057600,1,대구광역시 수성구 고산2동
0,0,2,2,2,0,4,1,2,5,3,3,4,0,2,0,2,1,0,승차,2136,2021-01-01,노원119안전센터건너,7021008800,33,대구광역시 북구 노원3동
0,0,2,3,1,0,2,2,2,1,2,1,2,4,1,3,0,0,0,하차,2136,2021-01-01,노원119안전센터건너,7021008800,26,대구광역시 북구 노원3동
0,0,0,1,1,0,1,0,2,0,1,0,1,0,1,1,1,1,0,승차,9074,2021-01-01,노원119안전센터앞,7021008700,11,대구광역시 북구 노원3동
0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,하차,9074,2021-01-01,노원119안전센터앞,7021008700,4,대구광역시 북구 노원3동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,승차,268,2021-01-01,노원네거리(대구은행건너),7021009400,1,대구광역시 북구 침산1동
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,하차,268,2021-01-01,노원네거리(대구은행건너),7021009400,2,대구광역시 북구 침산1동
0,1,0,0,0,0,3,2,0,2,0,0,0,0,0,2,0,0,0,승차,270,2021-01-01,노원네거리(대구은행앞),7021009300,10,대구광역시 북구 노원3동
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,하차,270,2021-01-01,노원네거리(대구은행앞),7021009300,4,대구광역시 북구 노원3동
0,0,0,2,2,1,1,2,0,1,3,2,0,4,1,1,0,0,0,승차,298,2021-01-01,노원네거리1(오봉새마을금고앞),7021017400,20,대구광역시 북구 침산1동
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,하차,298,2021-01-01,노원네거리1(오봉새마을금고앞),7021017400,3,대구광역시 북구 침산1동
0,2,0,2,2,0,0,1,1,3,1,4,1,2,2,0,1,0,0,승차,559,2021-01-01,노원네거리2(오봉새마을금고건너),7021017500,22,대구광역시 북구 침산1동
0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,하차,559,2021-01-01,노원네거리2(오봉새마을금고건너),7021017500,7,대구광역시 북구 침산1동
1,0,0,0,0,2,0,2,4,3,3,0,4,1,0,1,0,0,0,승차,271,2021-01-01,노원네거리3(기업은행),7021009500,21,대구광역시 북구 노원3동
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,승차,267,2021-01-01,노원네거리4(기업은행),7021009600,2,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,하차,267,2021-01-01,노원네거리4(기업은행),7021009600,2,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,승차,265,2021-01-01,노원동화타운건너,7021010000,2,대구광역시 북구 노원1.2동
0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,하차,265,2021-01-01,노원동화타운건너,7021010000,6,대구광역시 북구 노원1.2동
0,1,1,1,0,3,0,0,3,1,0,1,1,2,0,1,0,0,0,승차,273,2021-01-01,노원동화타운앞,7021009900,15,대구광역시 북구 노원1.2동
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,273,2021-01-01,노원동화타운앞,7021009900,1,대구광역시 북구 노원1.2동
0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,승차,2240,2021-01-01,노이2리앞,7111055900,6,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,승차,3924,2021-01-01,노이3리1,7111070900,1,대구광역시 달성군 논공읍
0,2,0,1,5,8,5,2,5,5,7,2,9,6,2,2,3,1,0,승차,2302,2021-01-01,녹원맨션,7011019100,65,대구광역시 동구 안심3.4동
0,0,0,0,0,1,0,1,0,3,1,0,0,1,1,0,0,0,0,하차,2302,2021-01-01,녹원맨션,7011019100,8,대구광역시 동구 안심3.4동
1,0,2,1,0,0,7,1,0,1,0,3,4,2,0,0,1,0,0,승차,5172,2021-01-01,논공삼거리1,7111023200,23,대구광역시 달성군 논공읍
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,5172,2021-01-01,논공삼거리1,7111023200,1,대구광역시 달성군 논공읍
0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,0,0,0,승차,1827,2021-01-01,논공삼거리2,7111012800,8,대구광역시 달성군 논공읍
0,0,0,1,0,0,2,1,2,0,1,1,1,4,2,0,0,0,0,하차,1827,2021-01-01,논공삼거리2,7111012800,15,대구광역시 달성군 논공읍
0,0,0,0,1,0,0,2,0,1,0,1,0,1,2,1,0,0,0,승차,2399,2021-01-01,논공읍사무소,7111012300,9,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,하차,2399,2021-01-01,논공읍사무소,7111012300,1,대구광역시 달성군 논공읍
1,0,0,1,2,1,5,1,1,4,4,5,1,0,0,0,2,1,0,승차,2410,2021-01-01,논공읍사무소건너1,7111012200,29,대구광역시 달성군 논공읍
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,하차,2410,2021-01-01,논공읍사무소건너1,7111012200,4,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,승차,2409,2021-01-01,논공읍사무소건너2,7111005900,1,대구광역시 달성군 논공읍
0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,0,1,0,0,승차,1988,2021-01-01,농산물도매시장건너,7021053700,9,대구광역시 북구 관문동
0,0,0,0,0,1,2,1,1,0,0,1,2,2,2,2,0,0,0,승차,1985,2021-01-01,농산물도매시장앞,7021053800,14,대구광역시 북구 관문동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,하차,1985,2021-01-01,농산물도매시장앞,7021053800,1,대구광역시 북구 관문동
0,1,1,0,1,0,0,1,1,5,2,3,0,4,0,1,0,1,0,승차,1226,2021-01-01,농수산물도매시장건너,7021000100,21,대구광역시 북구 관문동
0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,1,1,0,하차,1226,2021-01-01,농수산물도매시장건너,7021000100,9,대구광역시 북구 관문동
1,4,1,1,2,3,4,7,5,3,6,7,7,5,0,2,1,4,0,승차,1227,2021-01-01,농수산물도매시장앞,7021019300,63,대구광역시 북구 관문동
0,0,2,1,2,1,2,3,1,5,7,3,5,2,3,1,4,3,0,하차,1227,2021-01-01,농수산물도매시장앞,7021019300,45,대구광역시 북구 관문동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,1791,2021-01-01,농촌진흥원입구,7021042000,1,대구광역시 북구 읍내동
0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,승차,1585,2021-01-01,농협동촌지점,7011027400,6,대구광역시 동구 동촌동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,1585,2021-01-01,농협동촌지점,7011027400,1,대구광역시 동구 동촌동
0,0,0,0,1,0,3,0,2,2,0,0,3,2,0,0,0,0,0,승차,5139,2021-01-01,농협방촌지점,7011020500,13,대구광역시 동구 방촌동
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,하차,5139,2021-01-01,농협방촌지점,7011020500,3,대구광역시 동구 방촌동
2,4,3,11,5,14,15,9,17,14,4,18,9,15,11,9,5,1,0,승차,541,2021-01-01,농협중앙회앞,7021024800,166,대구광역시 북구 대현2동
6,9,6,14,10,23,14,14,22,15,18,18,14,16,9,3,6,1,1,하차,541,2021-01-01,농협중앙회앞,7021024800,219,대구광역시 북구 대현2동
0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,1,2,0,0,승차,681,2021-01-01,농협중앙회중동지점건너,7061030800,9,대구광역시 수성구 중동
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,하차,681,2021-01-01,농협중앙회중동지점건너,7061030800,3,대구광역시 수성구 중동
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,하차,684,2021-01-01,농협중앙회중동지점앞,7061030900,4,대구광역시 수성구 중동
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,승차,5317,2021-01-01,능성동(종점)2,7011054200,2,대구광역시 동구 공산동
0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,승차,1393,2021-01-01,능성동입구건너,7011023700,4,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,하차,1393,2021-01-01,능성동입구건너,7011023700,1,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,하차,1392,2021-01-01,능성동입구앞,7011023600,2,대구광역시 동구 공산동
0,2,2,2,1,2,1,2,3,2,1,5,2,1,3,3,1,0,0,승차,2313,2021-01-01,다사고등학교건너,7111026800,33,대구광역시 달성군 다사읍
0,0,1,2,3,0,2,5,6,2,1,5,2,0,2,3,0,1,0,하차,2313,2021-01-01,다사고등학교건너,7111026800,35,대구광역시 달성군 다사읍
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,승차,2312,2021-01-01,다사고등학교앞,7111019300,2,대구광역시 달성군 다사읍
0,1,0,0,3,0,2,0,0,1,2,5,4,6,1,2,2,4,0,하차,2312,2021-01-01,다사고등학교앞,7111019300,33,대구광역시 달성군 다사읍
0,0,0,3,4,3,2,2,3,5,4,16,2,1,1,4,7,4,0,승차,9244,2021-01-01,다사농협세천지점건너,7111069800,61,대구광역시 달성군 다사읍
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,하차,9244,2021-01-01,다사농협세천지점건너,7111069800,7,대구광역시 달성군 다사읍
0,0,0,1,2,1,0,4,0,0,2,7,5,0,2,2,7,1,0,승차,3893,2021-01-01,다사농협세천지점앞,7111069700,34,대구광역시 달성군 다사읍
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,하차,3893,2021-01-01,다사농협세천지점앞,7111069700,3,대구광역시 달성군 다사읍
0,2,0,0,1,0,0,1,1,1,3,2,1,3,0,1,0,0,0,하차,1186,2021-01-01,다사농협주유소건너,7111010500,16,대구광역시 달성군 다사읍
0,4,3,2,9,4,11,2,1,5,6,6,2,7,7,7,2,2,0,승차,2311,2021-01-01,다사농협주유소앞,7111010600,80,대구광역시 달성군 다사읍
0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,하차,2311,2021-01-01,다사농협주유소앞,7111010600,4,대구광역시 달성군 다사읍
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,1987,2021-01-01,다사역(3번출구),7111055400,2,대구광역시 달성군 다사읍
0,1,0,1,1,1,0,1,0,3,2,5,0,2,0,1,3,1,1,승차,4600,2021-01-01,다사읍사무소서재출장소건너,7111045100,23,대구광역시 달성군 다사읍
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,4600,2021-01-01,다사읍사무소서재출장소건너,7111045100,2,대구광역시 달성군 다사읍
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,하차,2526,2021-01-01,다사읍사무소서재출장소앞,7111021000,3,대구광역시 달성군 다사읍
0,3,0,1,3,3,2,5,1,4,7,4,5,5,3,0,0,0,0,승차,9100,2021-01-01,다사읍행정복지센터건너,7111019600,46,대구광역시 달성군 다사읍
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,하차,9100,2021-01-01,다사읍행정복지센터건너,7111019600,3,대구광역시 달성군 다사읍
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,3338,2021-01-01,다사읍행정복지센터앞,7111039400,1,대구광역시 달성군 다사읍
0,0,0,1,0,1,2,0,2,1,2,0,1,0,0,0,0,0,0,승차,1544,2021-01-01,단산리입구1,7111022500,10,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,승차,1127,2021-01-01,달구벌종합복지관건너,7041046900,3,대구광역시 달서구 용산1동
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,1127,2021-01-01,달구벌종합복지관건너,7041046900,1,대구광역시 달서구 용산1동
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,승차,1128,2021-01-01,달구벌종합복지관앞,7041046800,4,대구광역시 달서구 용산1동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,하차,1128,2021-01-01,달구벌종합복지관앞,7041046800,2,대구광역시 달서구 용산1동
0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,하차,807,2021-01-01,달서공고건너,7041019700,3,대구광역시 달서구 월성1동
6,5,14,9,20,11,6,11,12,13,10,7,13,10,10,7,8,5,0,승차,2153,2021-01-01,달서교회건너,7031010700,177,대구광역시 서구 비산4동
0,0,1,0,3,3,7,6,5,5,7,6,7,6,6,4,3,1,0,하차,2153,2021-01-01,달서교회건너,7031010700,70,대구광역시 서구 비산4동
3,4,10,9,11,7,15,13,17,16,10,23,16,12,5,1,6,3,0,승차,2553,2021-01-01,달서교회앞,7031017200,181,대구광역시 서구 평리2동
2,4,3,2,6,3,6,8,8,3,9,4,6,3,4,2,2,1,2,하차,2553,2021-01-01,달서교회앞,7031017200,78,대구광역시 서구 평리2동
0,2,2,5,5,5,8,3,12,4,7,6,6,3,9,1,6,2,0,승차,737,2021-01-01,달서구새마을회건너,7041047500,86,대구광역시 달서구 본리동
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,하차,737,2021-01-01,달서구새마을회건너,7041047500,2,대구광역시 달서구 본리동
0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,1,1,0,하차,733,2021-01-01,달서구새마을회앞,7041047600,8,대구광역시 달서구 장기동
1,4,2,5,2,13,3,8,15,15,11,14,4,3,2,3,1,1,0,승차,2144,2021-01-01,달서구청건너,7041014900,107,대구광역시 달서구 월성1동
0,1,1,1,0,0,1,0,1,0,1,2,1,1,0,0,0,1,1,하차,2144,2021-01-01,달서구청건너,7041014900,12,대구광역시 달서구 월성1동
0,4,0,1,2,0,2,2,2,0,4,3,2,2,3,0,2,0,0,승차,2256,2021-01-01,달서구청앞,7041014800,29,대구광역시 달서구 월성2동
0,2,1,2,2,2,3,2,2,1,3,4,5,1,3,0,3,3,0,하차,2256,2021-01-01,달서구청앞,7041014800,39,대구광역시 달서구 월성2동
0,0,0,1,3,2,1,2,2,2,5,3,8,2,1,1,7,3,1,승차,917,2021-01-01,달서구치매안심센터건너,7041008700,44,대구광역시 달서구 본리동
0,0,0,1,0,0,0,1,2,3,1,2,1,1,1,0,0,0,0,하차,917,2021-01-01,달서구치매안심센터건너,7041008700,13,대구광역시 달서구 본리동
0,0,1,1,1,7,2,1,8,2,5,8,2,3,2,5,2,0,0,승차,2110,2021-01-01,달서구치매안심센터앞,7041008800,50,대구광역시 달서구 본리동
0,0,0,0,0,1,1,1,0,1,0,2,1,1,2,1,0,0,0,하차,2110,2021-01-01,달서구치매안심센터앞,7041008800,11,대구광역시 달서구 본리동
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,988,2021-01-01,달서별빛캠핑장건너,7041028400,2,대구광역시 달서구 송현1동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,승차,2467,2021-01-01,달서별빛캠핑장앞,7041055100,1,대구광역시 달서구 송현1동
0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,하차,3857,2021-01-01,달서자동차검사소건너,7041059800,6,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,3858,2021-01-01,달서자동차검사소앞,7041059700,1,대구광역시 달서구 진천동
0,1,2,4,2,1,0,3,5,1,1,1,0,1,1,1,1,1,0,승차,741,2021-01-01,달서종합시장건너,7041047900,26,대구광역시 달서구 본리동
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,741,2021-01-01,달서종합시장건너,7041047900,4,대구광역시 달서구 본리동
0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,승차,731,2021-01-01,달서종합시장앞,7041048000,7,대구광역시 달서구 본리동
0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,하차,731,2021-01-01,달서종합시장앞,7041048000,5,대구광역시 달서구 본리동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,승차,1358,2021-01-01,달서중고등학교건너,7111015000,1,대구광역시 달성군 하빈면
0,0,1,2,2,0,1,1,2,0,4,0,0,1,0,0,0,1,0,승차,3076,2021-01-01,달서초교,7031020300,15,대구광역시 서구 상중이동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,하차,3076,2021-01-01,달서초교,7031020300,1,대구광역시 서구 상중이동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,승차,3082,2021-01-01,달성2차산업단지출장소앞,7111059400,2,대구광역시 달성군 구지면
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,3082,2021-01-01,달성2차산업단지출장소앞,7111059400,1,대구광역시 달성군 구지면
